module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,trial seed
9,285,classifier,[ 2 84],0.02724922075867653,0.0,0.7969727803263115,0.03521037013629602,498
9,286,classifier,[ 2 85],-0.043096210807561874,-1.0,0.7969727803263115,0.03521037013629602,498
9,287,classifier,[ 2 86],0.023022856563329697,0.0,0.7969727803263115,0.03521037013629602,498
9,288,classifier,[ 2 87],0.04282480478286743,0.0,0.7969727803263115,0.03521037013629602,498
9,289,classifier,[ 2 88],0.06481918692588806,0.0,0.7969727803263115,0.03521037013629602,498
9,290,classifier,[ 2 89],-0.03096945583820343,-1.0,0.7969727803263115,0.03521037013629602,498
9,291,classifier,[ 2 90],0.04834592342376709,0.0,0.7969727803263115,0.03521037013629602,498
9,292,classifier,[ 2 91],0.03402039408683777,0.0,0.7969727803263115,0.03521037013629602,498
9,293,classifier,[ 2 92],-0.03138198330998421,-1.0,0.7969727803263115,0.03521037013629602,498
9,294,classifier,[ 2 93],-0.0007381139439530671,0.0,0.7969727803263115,0.03521037013629602,498
9,295,classifier,[ 2 94],0.012677283957600594,0.0,0.7969727803263115,0.03521037013629602,498
9,296,classifier,[ 2 95],-0.05887502804398537,-1.0,0.7969727803263115,0.03521037013629602,498
9,297,classifier,[ 2 96],-0.06092290207743645,-1.0,0.7969727803263115,0.03521037013629602,498
9,298,classifier,[ 2 97],-0.04347136616706848,-1.0,0.7969727803263115,0.03521037013629602,498
9,299,classifier,[ 2 98],-0.050705574452877045,-1.0,0.7969727803263115,0.03521037013629602,498
9,300,classifier,[ 2 99],-0.04211646690964699,-1.0,0.7969727803263115,0.03521037013629602,498
9,301,classifier,[3 0],0.03299563005566597,0.0,0.7969727803263115,0.03521037013629602,498
9,302,classifier,[3 1],-0.021651379764080048,-1.0,0.7969727803263115,0.03521037013629602,498
9,303,classifier,[3 2],0.054965559393167496,0.0,0.7969727803263115,0.03521037013629602,498
9,304,classifier,[3 3],-0.03947388753294945,-1.0,0.7969727803263115,0.03521037013629602,498
9,305,classifier,[3 4],0.034335095435380936,0.0,0.7969727803263115,0.03521037013629602,498
9,306,classifier,[3 5],0.02378830499947071,0.0,0.7969727803263115,0.03521037013629602,498
9,307,classifier,[3 6],-0.027117257937788963,-1.0,0.7969727803263115,0.03521037013629602,498
9,308,classifier,[3 7],0.01699531264603138,0.0,0.7969727803263115,0.03521037013629602,498
9,309,classifier,[3 8],-0.03160912171006203,-1.0,0.7969727803263115,0.03521037013629602,498
9,310,classifier,[3 9],0.019775092601776123,0.0,0.7969727803263115,0.03521037013629602,498
9,311,classifier,[ 3 10],-0.006778678856790066,-1.0,0.7969727803263115,0.03521037013629602,498
9,312,classifier,[ 3 11],0.04756670445203781,0.0,0.7969727803263115,0.03521037013629602,498
9,313,classifier,[ 3 12],0.018755938857793808,0.0,0.7969727803263115,0.03521037013629602,498
9,314,classifier,[ 3 13],0.022540833801031113,0.0,0.7969727803263115,0.03521037013629602,498
9,315,classifier,[ 3 14],-0.03513732925057411,-1.0,0.7969727803263115,0.03521037013629602,498
9,316,classifier,[ 3 15],-0.03294168785214424,-1.0,0.7969727803263115,0.03521037013629602,498
9,317,classifier,[ 3 16],0.029109684750437737,0.0,0.7969727803263115,0.03521037013629602,498
9,318,classifier,[ 3 17],0.029647566378116608,0.0,0.7969727803263115,0.03521037013629602,498
9,319,classifier,[ 3 18],0.00021401151025202125,0.0,0.7969727803263115,0.03521037013629602,498
9,320,classifier,[ 3 19],0.047716375440359116,0.0,0.7969727803263115,0.03521037013629602,498
9,321,classifier,[ 3 20],0.0647146925330162,0.0,0.7969727803263115,0.03521037013629602,498
9,322,classifier,[ 3 21],-0.05649556219577789,-1.0,0.7969727803263115,0.03521037013629602,498
9,323,classifier,[ 3 22],-0.01715935580432415,-1.0,0.7969727803263115,0.03521037013629602,498
9,324,classifier,[ 3 23],-0.018909264355897903,-1.0,0.7969727803263115,0.03521037013629602,498
9,325,classifier,[ 3 24],-0.0030145442578941584,-1.0,0.7969727803263115,0.03521037013629602,498
9,326,classifier,[ 3 25],-0.03975379094481468,-1.0,0.7969727803263115,0.03521037013629602,498
9,327,classifier,[ 3 26],-0.06328577548265457,-1.0,0.7969727803263115,0.03521037013629602,498
9,328,classifier,[ 3 27],-0.024501441046595573,-1.0,0.7969727803263115,0.03521037013629602,498
9,329,classifier,[ 3 28],-0.050973959267139435,-1.0,0.7969727803263115,0.03521037013629602,498
9,330,classifier,[ 3 29],0.05334289371967316,0.0,0.7969727803263115,0.03521037013629602,498
9,331,classifier,[ 3 30],-0.04612147808074951,-1.0,0.7969727803263115,0.03521037013629602,498
9,332,classifier,[ 3 31],0.026085123419761658,0.0,0.7969727803263115,0.03521037013629602,498
9,333,classifier,[ 3 32],0.06532396376132965,0.0,0.7969727803263115,0.03521037013629602,498
9,334,classifier,[ 3 33],0.0061223991215229034,0.0,0.7969727803263115,0.03521037013629602,498
9,335,classifier,[ 3 34],-0.016666188836097717,-1.0,0.7969727803263115,0.03521037013629602,498
9,336,classifier,[ 3 35],0.023068459704518318,0.0,0.7969727803263115,0.03521037013629602,498
9,337,classifier,[ 3 36],-0.0057110111229121685,-1.0,0.7969727803263115,0.03521037013629602,498
9,338,classifier,[ 3 37],-0.012387046590447426,-1.0,0.7969727803263115,0.03521037013629602,498
9,339,classifier,[ 3 38],-0.06066816300153732,-1.0,0.7969727803263115,0.03521037013629602,498
9,340,classifier,[ 3 39],0.03641307353973389,0.0,0.7969727803263115,0.03521037013629602,498
9,341,classifier,[ 3 40],0.008591294288635254,0.0,0.7969727803263115,0.03521037013629602,498
9,342,classifier,[ 3 41],-0.023236313834786415,-1.0,0.7969727803263115,0.03521037013629602,498
9,343,classifier,[ 3 42],0.022321881726384163,0.0,0.7969727803263115,0.03521037013629602,498
9,344,classifier,[ 3 43],0.022239478304982185,0.0,0.7969727803263115,0.03521037013629602,498
9,345,classifier,[ 3 44],0.01983192004263401,0.0,0.7969727803263115,0.03521037013629602,498
9,346,classifier,[ 3 45],-0.013262244872748852,-1.0,0.7969727803263115,0.03521037013629602,498
9,347,classifier,[ 3 46],-0.012385336682200432,-1.0,0.7969727803263115,0.03521037013629602,498
9,348,classifier,[ 3 47],0.039426062256097794,0.0,0.7969727803263115,0.03521037013629602,498
9,349,classifier,[ 3 48],0.06509114801883698,0.0,0.7969727803263115,0.03521037013629602,498
9,350,classifier,[ 3 49],0.02596418745815754,0.0,0.7969727803263115,0.03521037013629602,498
9,351,classifier,[ 3 50],0.0483819916844368,0.0,0.7969727803263115,0.03521037013629602,498
9,352,classifier,[ 3 51],-0.014218411408364773,-1.0,0.7969727803263115,0.03521037013629602,498
9,353,classifier,[ 3 52],-0.04514169320464134,-1.0,0.7969727803263115,0.03521037013629602,498
9,354,classifier,[ 3 53],0.04035085812211037,0.0,0.7969727803263115,0.03521037013629602,498
9,355,classifier,[ 3 54],-0.02489747665822506,-1.0,0.7969727803263115,0.03521037013629602,498
9,356,classifier,[ 3 55],-0.029475217685103416,-1.0,0.7969727803263115,0.03521037013629602,498
9,357,classifier,[ 3 56],0.05780195817351341,0.0,0.7969727803263115,0.03521037013629602,498
9,358,classifier,[ 3 57],-0.029197320342063904,-1.0,0.7969727803263115,0.03521037013629602,498
9,359,classifier,[ 3 58],0.0009104774217121303,0.0,0.7969727803263115,0.03521037013629602,498
9,360,classifier,[ 3 59],-0.05470196530222893,-1.0,0.7969727803263115,0.03521037013629602,498
9,361,classifier,[ 3 60],-0.028737714514136314,-1.0,0.7969727803263115,0.03521037013629602,498
9,362,classifier,[ 3 61],0.04235994070768356,0.0,0.7969727803263115,0.03521037013629602,498
9,363,classifier,[ 3 62],0.05120120570063591,0.0,0.7969727803263115,0.03521037013629602,498
9,364,classifier,[ 3 63],-0.018370581790804863,-1.0,0.7969727803263115,0.03521037013629602,498
9,365,classifier,[ 3 64],0.017180442810058594,0.0,0.7969727803263115,0.03521037013629602,498
9,366,classifier,[ 3 65],-0.0031415519770234823,-1.0,0.7969727803263115,0.03521037013629602,498
9,367,classifier,[ 3 66],-0.029834436252713203,-1.0,0.7969727803263115,0.03521037013629602,498
9,368,classifier,[ 3 67],-0.013986202888190746,-1.0,0.7969727803263115,0.03521037013629602,498
9,369,classifier,[ 3 68],0.03374233469367027,0.0,0.7969727803263115,0.03521037013629602,498
9,370,classifier,[ 3 69],-0.02737843431532383,-1.0,0.7969727803263115,0.03521037013629602,498
9,371,classifier,[ 3 70],0.05539785698056221,0.0,0.7969727803263115,0.03521037013629602,498
9,372,classifier,[ 3 71],-0.025653677061200142,-1.0,0.7969727803263115,0.03521037013629602,498
9,373,classifier,[ 3 72],-0.04593215882778168,-1.0,0.7969727803263115,0.03521037013629602,498
9,374,classifier,[ 3 73],0.03245832771062851,0.0,0.7969727803263115,0.03521037013629602,498
9,375,classifier,[ 3 74],-0.03142734244465828,-1.0,0.7969727803263115,0.03521037013629602,498
9,376,classifier,[ 3 75],0.02537969872355461,0.0,0.7969727803263115,0.03521037013629602,498
9,377,classifier,[ 3 76],-0.0653371810913086,-1.0,0.7969727803263115,0.03521037013629602,498
9,378,classifier,[ 3 77],0.02526141330599785,0.0,0.7969727803263115,0.03521037013629602,498
9,379,classifier,[ 3 78],0.016893332824110985,0.0,0.7969727803263115,0.03521037013629602,498
9,380,classifier,[ 3 79],-0.0199102945625782,-1.0,0.7969727803263115,0.03521037013629602,498
9,381,classifier,[ 3 80],-0.0429241918027401,-1.0,0.7969727803263115,0.03521037013629602,498
9,382,classifier,[ 3 81],0.00016300268180202693,0.0,0.7969727803263115,0.03521037013629602,498
9,383,classifier,[ 3 82],0.06294411420822144,0.0,0.7969727803263115,0.03521037013629602,498
9,384,classifier,[ 3 83],0.05201748386025429,0.0,0.7969727803263115,0.03521037013629602,498
9,385,classifier,[ 3 84],0.025052689015865326,0.0,0.7969727803263115,0.03521037013629602,498
9,386,classifier,[ 3 85],0.005513295531272888,0.0,0.7969727803263115,0.03521037013629602,498
9,387,classifier,[ 3 86],0.03181609883904457,0.0,0.7969727803263115,0.03521037013629602,498
9,388,classifier,[ 3 87],0.052968986332416534,0.0,0.7969727803263115,0.03521037013629602,498
9,389,classifier,[ 3 88],0.00289359362795949,0.0,0.7969727803263115,0.03521037013629602,498
9,390,classifier,[ 3 89],0.0032504852861166,0.0,0.7969727803263115,0.03521037013629602,498
9,391,classifier,[ 3 90],0.0015265250112861395,0.0,0.7969727803263115,0.03521037013629602,498
9,392,classifier,[ 3 91],-0.0536377876996994,-1.0,0.7969727803263115,0.03521037013629602,498
9,393,classifier,[ 3 92],-0.009942591190338135,-1.0,0.7969727803263115,0.03521037013629602,498
9,394,classifier,[ 3 93],-0.048873357474803925,-1.0,0.7969727803263115,0.03521037013629602,498
9,395,classifier,[ 3 94],-0.0020760241895914078,-1.0,0.7969727803263115,0.03521037013629602,498
9,396,classifier,[ 3 95],-0.015701208263635635,-1.0,0.7969727803263115,0.03521037013629602,498
9,397,classifier,[ 3 96],0.03848429024219513,0.0,0.7969727803263115,0.03521037013629602,498
9,398,classifier,[ 3 97],-0.04362636059522629,-1.0,0.7969727803263115,0.03521037013629602,498
9,399,classifier,[ 3 98],0.003688579658046365,0.0,0.7969727803263115,0.03521037013629602,498
9,400,classifier,[ 3 99],-0.01829805225133896,-1.0,0.7969727803263115,0.03521037013629602,498
9,401,classifier,[4 0],-0.04257196933031082,-1.0,0.7969727803263115,0.03521037013629602,498
9,402,classifier,[4 1],0.021096207201480865,0.0,0.7969727803263115,0.03521037013629602,498
9,403,classifier,[4 2],0.0633501261472702,0.0,0.7969727803263115,0.03521037013629602,498
9,404,classifier,[4 3],0.05392756685614586,0.0,0.7969727803263115,0.03521037013629602,498
9,405,classifier,[4 4],-0.021508697420358658,-1.0,0.7969727803263115,0.03521037013629602,498
9,406,classifier,[4 5],-0.0016175966011360288,0.0,0.7969727803263115,0.03521037013629602,498
9,407,classifier,[4 6],-0.003459169762209058,-1.0,0.7969727803263115,0.03521037013629602,498
9,408,classifier,[4 7],-0.016081269830465317,-1.0,0.7969727803263115,0.03521037013629602,498
9,409,classifier,[4 8],-0.031019486486911774,-1.0,0.7969727803263115,0.03521037013629602,498
9,410,classifier,[4 9],-0.001910442835651338,0.0,0.7969727803263115,0.03521037013629602,498
9,411,classifier,[ 4 10],-0.05732572823762894,-1.0,0.7969727803263115,0.03521037013629602,498
9,412,classifier,[ 4 11],0.004620204214006662,0.0,0.7969727803263115,0.03521037013629602,498
9,413,classifier,[ 4 12],-0.05678732693195343,-1.0,0.7969727803263115,0.03521037013629602,498
9,414,classifier,[ 4 13],-0.013619281351566315,-1.0,0.7969727803263115,0.03521037013629602,498
9,415,classifier,[ 4 14],0.060175035148859024,0.0,0.7969727803263115,0.03521037013629602,498
9,416,classifier,[ 4 15],-0.06448894739151001,-1.0,0.7969727803263115,0.03521037013629602,498
9,417,classifier,[ 4 16],0.03032599948346615,0.0,0.7969727803263115,0.03521037013629602,498
9,418,classifier,[ 4 17],-0.02767796441912651,-1.0,0.7969727803263115,0.03521037013629602,498
9,419,classifier,[ 4 18],-0.05997663363814354,-1.0,0.7969727803263115,0.03521037013629602,498
9,420,classifier,[ 4 19],0.057323142886161804,0.0,0.7969727803263115,0.03521037013629602,498
9,421,classifier,[ 4 20],-0.029568975791335106,-1.0,0.7969727803263115,0.03521037013629602,498
9,422,classifier,[ 4 21],0.017172690480947495,0.0,0.7969727803263115,0.03521037013629602,498
9,423,classifier,[ 4 22],0.01113480981439352,0.0,0.7969727803263115,0.03521037013629602,498
9,424,classifier,[ 4 23],0.014934755861759186,0.0,0.7969727803263115,0.03521037013629602,498
9,425,classifier,[ 4 24],-0.039882589131593704,-1.0,0.7969727803263115,0.03521037013629602,498
9,426,classifier,[ 4 25],-0.044764626771211624,-1.0,0.7969727803263115,0.03521037013629602,498
9,427,classifier,[ 4 26],0.04787614196538925,0.0,0.7969727803263115,0.03521037013629602,498
9,428,classifier,[ 4 27],-0.04335112124681473,-1.0,0.7969727803263115,0.03521037013629602,498
9,429,classifier,[ 4 28],0.05593273043632507,0.0,0.7969727803263115,0.03521037013629602,498
9,430,classifier,[ 4 29],-0.06119600310921669,-1.0,0.7969727803263115,0.03521037013629602,498
9,431,classifier,[ 4 30],0.02454250678420067,0.0,0.7969727803263115,0.03521037013629602,498
9,432,classifier,[ 4 31],-0.03020816668868065,-1.0,0.7969727803263115,0.03521037013629602,498
9,433,classifier,[ 4 32],-0.06275074928998947,-1.0,0.7969727803263115,0.03521037013629602,498
9,434,classifier,[ 4 33],0.004439633339643478,0.0,0.7969727803263115,0.03521037013629602,498
9,435,classifier,[ 4 34],-0.06061607599258423,-1.0,0.7969727803263115,0.03521037013629602,498
9,436,classifier,[ 4 35],0.018244324252009392,0.0,0.7969727803263115,0.03521037013629602,498
9,437,classifier,[ 4 36],-0.0486198253929615,-1.0,0.7969727803263115,0.03521037013629602,498
9,438,classifier,[ 4 37],0.008716659620404243,0.0,0.7969727803263115,0.03521037013629602,498
9,439,classifier,[ 4 38],0.03837471455335617,0.0,0.7969727803263115,0.03521037013629602,498
9,440,classifier,[ 4 39],0.02394690364599228,0.0,0.7969727803263115,0.03521037013629602,498
9,441,classifier,[ 4 40],-0.05880815535783768,-1.0,0.7969727803263115,0.03521037013629602,498
9,442,classifier,[ 4 41],0.05949478968977928,0.0,0.7969727803263115,0.03521037013629602,498
9,443,classifier,[ 4 42],-0.028096238151192665,-1.0,0.7969727803263115,0.03521037013629602,498
9,444,classifier,[ 4 43],-0.024516157805919647,-1.0,0.7969727803263115,0.03521037013629602,498
9,445,classifier,[ 4 44],0.0589008703827858,0.0,0.7969727803263115,0.03521037013629602,498
9,446,classifier,[ 4 45],-0.008914764970541,-1.0,0.7969727803263115,0.03521037013629602,498
9,447,classifier,[ 4 46],-0.054527509957551956,-1.0,0.7969727803263115,0.03521037013629602,498
9,448,classifier,[ 4 47],0.03746514767408371,0.0,0.7969727803263115,0.03521037013629602,498
9,449,classifier,[ 4 48],-0.04023924469947815,-1.0,0.7969727803263115,0.03521037013629602,498
9,450,classifier,[ 4 49],-0.0011901132529601455,0.0,0.7969727803263115,0.03521037013629602,498
9,451,classifier,[ 4 50],0.0357859805226326,0.0,0.7969727803263115,0.03521037013629602,498
9,452,classifier,[ 4 51],-0.031042108312249184,-1.0,0.7969727803263115,0.03521037013629602,498
9,453,classifier,[ 4 52],-0.04670258238911629,-1.0,0.7969727803263115,0.03521037013629602,498
9,454,classifier,[ 4 53],0.03168460354208946,0.0,0.7969727803263115,0.03521037013629602,498
9,455,classifier,[ 4 54],0.06484004855155945,0.0,0.7969727803263115,0.03521037013629602,498
9,456,classifier,[ 4 55],-0.042142972350120544,-1.0,0.7969727803263115,0.03521037013629602,498
9,457,classifier,[ 4 56],0.04733702912926674,0.0,0.7969727803263115,0.03521037013629602,498
9,458,classifier,[ 4 57],0.0280698724091053,0.0,0.7969727803263115,0.03521037013629602,498
9,459,classifier,[ 4 58],-0.005837735719978809,-1.0,0.7969727803263115,0.03521037013629602,498
9,460,classifier,[ 4 59],0.060543764382600784,0.0,0.7969727803263115,0.03521037013629602,498
9,461,classifier,[ 4 60],-0.0106272017583251,-1.0,0.7969727803263115,0.03521037013629602,498
9,462,classifier,[ 4 61],0.020642045885324478,0.0,0.7969727803263115,0.03521037013629602,498
9,463,classifier,[ 4 62],-0.06171685457229614,-1.0,0.7969727803263115,0.03521037013629602,498
9,464,classifier,[ 4 63],-0.0330471396446228,-1.0,0.7969727803263115,0.03521037013629602,498
9,465,classifier,[ 4 64],-0.03127238154411316,-1.0,0.7969727803263115,0.03521037013629602,498
9,466,classifier,[ 4 65],0.06324116885662079,0.0,0.7969727803263115,0.03521037013629602,498
9,467,classifier,[ 4 66],0.0010492282453924417,0.0,0.7969727803263115,0.03521037013629602,498
9,468,classifier,[ 4 67],0.004690790548920631,0.0,0.7969727803263115,0.03521037013629602,498
9,469,classifier,[ 4 68],-0.0237580556422472,-1.0,0.7969727803263115,0.03521037013629602,498
9,470,classifier,[ 4 69],0.036459874361753464,0.0,0.7969727803263115,0.03521037013629602,498
9,471,classifier,[ 4 70],-0.011971303261816502,-1.0,0.7969727803263115,0.03521037013629602,498
9,472,classifier,[ 4 71],-0.05874002352356911,-1.0,0.7969727803263115,0.03521037013629602,498
9,473,classifier,[ 4 72],-0.018631886690855026,-1.0,0.7969727803263115,0.03521037013629602,498
9,474,classifier,[ 4 73],-0.015926137566566467,-1.0,0.7969727803263115,0.03521037013629602,498
9,475,classifier,[ 4 74],-0.05537966638803482,-1.0,0.7969727803263115,0.03521037013629602,498
9,476,classifier,[ 4 75],-0.008673209697008133,-1.0,0.7969727803263115,0.03521037013629602,498
9,477,classifier,[ 4 76],-0.008024011738598347,-1.0,0.7969727803263115,0.03521037013629602,498
9,478,classifier,[ 4 77],0.010768892243504524,0.0,0.7969727803263115,0.03521037013629602,498
9,479,classifier,[ 4 78],0.06270776689052582,0.0,0.7969727803263115,0.03521037013629602,498
9,480,classifier,[ 4 79],-0.033134568482637405,-1.0,0.7969727803263115,0.03521037013629602,498
9,481,classifier,[ 4 80],0.012872502207756042,0.0,0.7969727803263115,0.03521037013629602,498
9,482,classifier,[ 4 81],-0.05818256363272667,-1.0,0.7969727803263115,0.03521037013629602,498
9,483,classifier,[ 4 82],-0.010919993743300438,-1.0,0.7969727803263115,0.03521037013629602,498
9,484,classifier,[ 4 83],0.022142047062516212,0.0,0.7969727803263115,0.03521037013629602,498
9,485,classifier,[ 4 84],0.01141226477921009,0.0,0.7969727803263115,0.03521037013629602,498
9,486,classifier,[ 4 85],0.0534321665763855,0.0,0.7969727803263115,0.03521037013629602,498
9,487,classifier,[ 4 86],-0.03246084973216057,-1.0,0.7969727803263115,0.03521037013629602,498
9,488,classifier,[ 4 87],-0.06349550187587738,-1.0,0.7969727803263115,0.03521037013629602,498
9,489,classifier,[ 4 88],0.04816804081201553,0.0,0.7969727803263115,0.03521037013629602,498
9,490,classifier,[ 4 89],-0.023925231769680977,-1.0,0.7969727803263115,0.03521037013629602,498
9,491,classifier,[ 4 90],-0.02329007349908352,-1.0,0.7969727803263115,0.03521037013629602,498
9,492,classifier,[ 4 91],0.021196210756897926,0.0,0.7969727803263115,0.03521037013629602,498
9,493,classifier,[ 4 92],-0.027284281328320503,-1.0,0.7969727803263115,0.03521037013629602,498
9,494,classifier,[ 4 93],0.033346980810165405,0.0,0.7969727803263115,0.03521037013629602,498
9,495,classifier,[ 4 94],0.004382986109703779,0.0,0.7969727803263115,0.03521037013629602,498
9,496,classifier,[ 4 95],0.06461147964000702,0.0,0.7969727803263115,0.03521037013629602,498
9,497,classifier,[ 4 96],-0.02228344790637493,-1.0,0.7969727803263115,0.03521037013629602,498
9,498,classifier,[ 4 97],0.011139950715005398,0.0,0.7969727803263115,0.03521037013629602,498
9,499,classifier,[ 4 98],-0.0431927852332592,-1.0,0.7969727803263115,0.03521037013629602,498
9,500,classifier,[ 4 99],-0.052048854529857635,-1.0,0.7969727803263115,0.03521037013629602,498
